index,split
49189,valid
49190,valid
49191,test
49192,valid
49193,valid
49194,train
49195,test
49196,test
49197,train
49198,train
49199,valid
49200,train
49201,valid
49202,train
49203,train
49204,train
49205,valid
49206,train
49207,test
49208,train
49209,train
49210,train
49211,train
49212,train
49213,test
49214,valid
49215,train
49216,train
49217,test
49218,train
49219,train
49220,valid
49221,train
49222,train
49223,valid
49224,train
49225,train
49226,train
49227,train
49228,valid
49229,train
49230,train
49231,train
49232,train
49233,valid
49234,valid
49235,train
49236,train
49237,valid
49238,train
49239,train
49240,train
49241,valid
49242,valid
49243,train
49244,train
49245,train
49246,train
49247,test
49248,train
49249,train
49250,train
49251,test
49252,train
49253,train
49254,train
49255,train
49256,train
49257,train
49258,train
49259,test
49260,train
49261,train
49262,train
49263,train
49264,test
49265,train
49266,train
49267,train
49268,train
49269,train
49270,valid
49271,test
49272,train
49273,train
49274,train
49275,train
49276,train
49277,train
49278,train
49279,train
49280,train
49281,train
49282,train
49283,train
49284,train
49285,train
49286,valid
49287,train
49288,train
49289,train
49290,valid
49291,train
49292,train
49293,train
49294,valid
49295,valid
49296,train
49297,train
49298,train
49299,test
49300,test
49301,train
49302,train
49303,test
49304,train
49305,train
49306,test
49307,train
49308,test
49309,train
49310,train
49311,train
49312,valid
49313,train
49314,train
49315,test
49316,train
49317,train
49318,test
49319,train
49320,valid
49321,train
49322,valid
49323,test
49324,train
49325,valid
49326,train
49327,valid
49328,train
49329,train
49330,train
49331,train
49332,train
49333,test
49334,train
49335,valid
49336,valid
49337,train
49338,train
49339,test
49340,train
49341,valid
49342,valid
49343,train
49344,test
49345,train
49346,train
49347,train
49348,train
49349,train
49350,train
49351,train
49352,train
49353,test
49354,train
49355,train
49356,train
49357,train
49358,train
49359,train
49360,train
49361,train
49362,train
49363,train
49364,train
49365,train
49366,train
49367,train
49368,test
49369,train
49370,train
49371,train
49372,train
49373,train
49374,train
49375,test
49376,train
49377,train
49378,train
49379,train
49380,valid
49381,train
49382,train
49383,train
49384,train
49385,train
49386,train
49387,valid
49388,train
49389,test
49390,test
49391,valid
49392,train
49393,valid
49394,test
49395,test
49396,train
49397,train
49398,test
49399,train
49400,train
49401,valid
49402,train
49403,train
49404,train
49405,valid
49406,train
49407,valid
49408,train
49409,test
49410,train
49411,train
49412,train
49413,valid
49414,train
49415,train
49416,train
49417,test
49418,train
49419,train
49420,train
49421,train
49422,train
49423,train
49424,test
49425,train
49426,valid
49427,train
49428,train
49429,train
49430,train
49431,test
49432,train
49433,train
49434,train
49435,train
49436,train
49437,train
49438,valid
49439,train
49440,train
49441,test
49442,train
49443,train
49444,train
49445,train
49446,train
49447,test
49448,test
49449,test
49450,test
49451,train
49452,train
49453,test
49454,train
49455,train
49456,train
49457,valid
49458,train
49459,train
49460,test
49461,train
49462,train
49463,train
49464,train
49465,train
49466,test
49467,train
49468,test
49469,valid
49470,test
49471,train
49472,train
49473,train
49474,train
49475,test
49476,train
49477,train
49478,test
49479,train
49480,train
49481,test
49482,train
49483,test
49484,train
49485,train
49486,train
49487,train
49488,train
49489,train
49490,train
49491,train
49492,train
49493,train
49494,train
49495,train
49496,train
49497,test
49498,train
49499,train
49500,test
49501,train
49502,train
49503,valid
49504,valid
49505,train
49506,valid
49507,train
49508,valid
49509,train
49510,train
49511,train
49512,valid
49513,train
49514,valid
49515,train
49516,train
49517,train
49518,train
49519,test
49520,train
49521,train
49522,train
49523,train
49524,valid
49525,train
49526,train
49527,train
49528,train
49529,train
49530,train
49531,train
49532,train
49533,train
49534,train
49535,test
49536,train
49537,train
49538,train
49539,train
49540,train
49541,test
49542,valid
49543,train
49544,train
49545,train
49546,train
49547,train
49548,train
49549,train
49550,train
49551,train
49552,train
49553,valid
49554,test
49555,train
49556,test
49557,train
49558,train
49559,train
49560,train
49561,train
49562,train
49563,train
49564,valid
49565,train
49566,train
49567,train
49568,train
49569,train
49570,train
49571,valid
49572,train
49573,valid
49574,train
49575,train
49576,valid
49577,test
49578,train
49579,train
49580,train
49581,train
49582,valid
49583,train
49584,test
49585,train
49586,train
49587,train
49588,test
49589,train
49590,train
49591,train
49592,train
49593,train
49594,test
49595,train
49596,train
49597,train
49598,valid
49599,train
49600,test
49601,train
49602,train
49603,valid
49604,train
49605,train
49606,train
49607,train
49608,valid
49609,train
49610,test
49611,test
49612,train
49613,valid
49614,test
49615,test
49616,valid
49617,train
49618,train
49619,train
49620,train
49621,train
49622,train
49623,test
49624,train
49625,train
49626,train
49627,train
49628,train
49629,train
49630,train
49631,train
49632,test
49633,test
49634,test
49635,train
49636,train
49637,train
49638,train
49639,train
49640,train
49641,train
49642,train
49643,train
49644,valid
49645,test
49646,train
49647,train
49648,train
49649,valid
49650,valid
49651,test
49652,train
49653,train
49654,train
49655,valid
49656,valid
49657,train
49658,train
49659,train
49660,test
49661,train
49662,test
49663,valid
49664,train
49665,train
49666,train
49667,train
49668,train
49669,train
49670,train
49671,train
49672,train
49673,train
49674,train
49675,valid
49676,train
49677,valid
49678,train
49679,test
49680,train
49681,test
49682,train
49683,test
49684,train
49685,valid
49686,test
49687,train
49688,train
49689,train
49690,train
49691,train
49692,valid
49693,train
49694,test
49695,train
49696,train
49697,valid
49698,train
49699,valid
49700,train
49701,test
49702,train
49703,test
49704,valid
49705,train
49706,train
49707,train
49708,train
49709,train
49710,train
49711,train
49712,valid
49713,train
49714,train
49715,train
49716,train
49717,valid
49718,train
49719,valid
49720,test
49721,valid
49722,train
49723,train
49724,valid
49725,train
49726,train
49727,test
49728,train
49729,train
49730,train
49731,train
49732,train
49733,valid
49734,valid
49735,train
49736,test
49737,test
49738,train
49739,test
49740,train
49741,train
49742,test
49743,train
49744,train
49745,test
49746,test
49747,train
49748,valid
49749,train
49750,train
49751,test
49752,test
49753,train
49754,train
49755,train
49756,train
49757,train
49758,train
49759,train
49760,train
49761,train
49762,train
49763,train
49764,test
49765,train
49766,train
49767,train
49768,test
49769,train
49770,test
49771,valid
49772,train
49773,train
49774,train
49775,train
49776,train
49777,train
49778,train
49779,train
49780,train
49781,train
49782,train
49783,valid
49784,valid
49785,train
49786,train
49787,train
49788,valid
49789,valid
49790,test
49791,train
49792,train
49793,train
49794,test
49795,valid
49796,train
49797,valid
49798,train
49799,train
49800,train
49801,train
49802,train
49803,train
49804,train
49805,train
49806,valid
49807,train
49808,test
49809,train
49810,test
49811,train
49812,valid
49813,test
49814,train
49815,train
49816,train
49817,train
49818,train
49819,train
49820,train
49821,train
49822,train
49823,train
49824,train
49825,train
49826,train
49827,train
49828,valid
49829,train
49830,train
49831,train
49832,valid
49833,train
49834,test
49835,valid
49836,train
49837,test
49838,train
49839,valid
49840,train
49841,test
49842,train
49843,train
49844,train
49845,train
49846,train
49847,test
49848,train
49849,train
49850,train
49851,train
49852,train
49853,train
49854,train
49855,valid
49856,test
49857,test
49858,train
49859,train
49860,valid
49861,train
49862,test
49863,valid
49864,train
49865,train
49866,test
49867,valid
49868,train
49869,valid
49870,train
49871,train
49872,train
49873,valid
49874,train
49875,train
49876,train
49877,train
49878,train
49879,train
49880,train
49881,train
49882,train
49883,train
49884,valid
49885,train
49886,valid
49887,valid
49888,train
49889,test
49890,train
49891,train
49892,train
49893,train
49894,train
49895,train
49896,test
49897,train
49898,train
49899,train
49900,test
49901,train
49902,train
49903,valid
49904,train
49905,valid
49906,train
49907,train
49908,train
49909,train
49910,test
49911,train
49912,test
49913,valid
49914,train
49915,valid
49916,test
49917,train
49918,valid
49919,train
49920,train
49921,valid
49922,test
49923,train
49924,train
49925,train
49926,valid
49927,train
49928,test
49929,train
49930,train
49931,train
49932,train
49933,test
49934,train
49935,test
49936,train
49937,train
49938,test
49939,train
49940,train
49941,train
49942,train
49943,train
49944,valid
49945,test
49946,train
49947,train
49948,train
49949,test
49950,train
49951,valid
49952,train
49953,test
49954,train
49955,train
49956,valid
49957,train
49958,train
49959,train
49960,train
49961,train
49962,train
49963,train
49964,test
49965,train
49966,train
49967,train
49968,train
49969,train
49970,train
49971,test
49972,train
49973,train
49974,train
49975,train
49976,train
49977,train
49978,valid
49979,train
49980,test
49981,train
49982,train
49983,valid
49984,train
49985,train
49986,train
49987,train
49988,valid
49989,train
49990,valid
49991,train
49992,train
49993,test
49994,valid
49995,train
49996,train
49997,train
49998,train
49999,valid
50000,train
50001,test
50002,train
50003,train
50004,train
50005,train
50006,train
50007,train
50008,train
50009,train
50010,valid
50011,test
50012,train
50013,train
50014,train
50015,train
50016,train
50017,train
50018,train
50019,valid
50020,train
50021,train
50022,train
50023,valid
50024,train
50025,train
50026,valid
50027,train
50028,train
50029,train
50030,train
50031,train
50032,test
50033,train
50034,valid
50035,train
50036,test
50037,train
50038,test
50039,train
50040,train
50041,valid
50042,train
50043,valid
50044,valid
50045,train
50046,train
50047,valid
50048,test
50049,test
50050,valid
50051,train
50052,train
50053,valid
50054,train
50055,train
50056,train
50057,train
50058,train
50059,valid
50060,train
50061,valid
50062,train
50063,train
50064,train
50065,test
50066,train
50067,test
50068,test
50069,valid
50070,test
50071,train
50072,valid
50073,train
50074,train
50075,train
50076,valid
50077,test
50078,test
50079,train
50080,valid
50081,train
50082,train
50083,test
50084,train
50085,train
50086,train
50087,train
50088,train
50089,train
50090,test
50091,train
50092,test
50093,train
50094,test
50095,train
50096,train
50097,train
50098,valid
50099,valid
50100,train
50101,train
50102,train
50103,valid
50104,train
50105,test
50106,valid
50107,train
50108,test
50109,valid
50110,train
50111,train
50112,valid
50113,test
50114,train
50115,train
50116,train
50117,train
50118,train
50119,train
50120,train
50121,test
50122,test
50123,train
50124,train
50125,train
50126,train
50127,train
50128,train
50129,train
50130,train
50131,train
50132,train
50133,train
50134,test
50135,test
50136,train
50137,train
50138,train
50139,test
50140,test
50141,train
50142,test
50143,valid
50144,train
50145,train
50146,test
50147,valid
50148,train
50149,train
50150,train
50151,train
50152,train
50153,train
50154,train
50155,valid
50156,train
50157,train
50158,train
50159,train
50160,valid
50161,train
50162,train
50163,test
50164,train
50165,test
50166,train
50167,test
50168,train
50169,train
50170,train
50171,train
50172,train
50173,test
50174,test
50175,valid
50176,train
50177,train
50178,valid
50179,train
50180,train
50181,test
50182,train
50183,train
50184,train
50185,test
50186,train
50187,train
50188,train
50189,train
50190,train
50191,train
50192,train
50193,train
50194,test
50195,test
50196,train
50197,train
50198,train
50199,train
50200,train
50201,test
50202,train
50203,valid
50204,test
50205,train
50206,train
50207,train
50208,train
50209,train
50210,test
50211,train
50212,train
50213,train
50214,train
50215,train
50216,train
50217,valid
50218,test
50219,test
50220,train
50221,test
50222,train
50223,train
50224,train
50225,train
50226,train
50227,test
50228,valid
50229,test
50230,train
50231,train
50232,train
50233,train
50234,valid
50235,train
50236,test
50237,valid
50238,valid
50239,train
50240,valid
50241,train
50242,train
50243,test
50244,train
50245,train
50246,train
50247,train
50248,test
50249,train
50250,train
50251,valid
50252,test
50253,test
50254,train
50255,train
50256,valid
50257,train
50258,test
50259,train
50260,valid
50261,train
50262,train
50263,test
50264,train
50265,train
50266,test
50267,test
50268,train
50269,train
50270,train
50271,train
50272,train
50273,test
50274,valid
50275,train
50276,train
50277,train
50278,valid
50279,train
50280,train
50281,train
50282,test
50283,train
50284,train
50285,train
50286,train
50287,train
50288,train
50289,train
50290,train
50291,train
50292,train
50293,train
50294,valid
50295,train
50296,train
50297,train
50298,valid
50299,train
50300,train
50301,test
50302,train
50303,train
50304,train
50305,valid
50306,test
50307,test
50308,train
50309,train
50310,train
50311,train
50312,valid
50313,train
50314,train
50315,train
50316,test
50317,valid
50318,train
50319,train
50320,train
50321,train
50322,test
50323,train
50324,train
50325,train
50326,train
50327,train
50328,train
50329,train
50330,valid
50331,train
50332,train
50333,train
50334,train
50335,test
50336,test
50337,valid
50338,valid
50339,train
50340,train
50341,train
50342,train
50343,train
50344,test
50345,test
50346,train
50347,train
50348,train
50349,test
50350,train
50351,train
50352,train
50353,test
50354,train
50355,valid
50356,train
50357,train
50358,test
50359,train
50360,train
50361,train
50362,train
50363,train
50364,train
50365,train
50366,train
50367,train
50368,train
50369,train
50370,train
50371,train
50372,test
50373,test
50374,train
50375,train
50376,train
50377,test
50378,test
50379,train
50380,train
50381,train
50382,train
50383,train
50384,train
50385,valid
50386,train
50387,train
50388,train
50389,test
50390,train
50391,train
50392,valid
50393,test
50394,train
50395,test
50396,valid
50397,train
50398,train
50399,train
50400,train
50401,train
50402,train
50403,train
50404,test
50405,train
50406,valid
50407,train
50408,test
50409,valid
50410,valid
50411,train
50412,train
50413,train
50414,train
50415,train
50416,train
50417,test
50418,test
50419,test
50420,train
50421,train
50422,valid
50423,train
50424,test
50425,train
50426,train
50427,train
50428,train
50429,train
50430,valid
50431,train
50432,train
50433,train
50434,valid
50435,test
50436,train
50437,test
50438,train
50439,train
50440,train
50441,train
50442,train
50443,train
50444,train
50445,test
50446,train
50447,train
50448,train
50449,train
50450,train
50451,train
50452,train
50453,train
50454,train
50455,test
50456,train
50457,train
50458,train
50459,valid
50460,test
50461,valid
50462,test
50463,train
50464,train
50465,test
50466,test
50467,train
50468,train
50469,train
50470,valid
50471,test
50472,train
50473,valid
50474,valid
50475,valid
50476,train
50477,train
50478,train
50479,train
50480,train
50481,train
50482,test
50483,train
50484,train
50485,train
50486,train
50487,train
50488,test
50489,valid
50490,train
50491,train
50492,train
50493,train
50494,train
50495,train
50496,train
50497,train
50498,train
50499,valid
50500,train
50501,train
50502,train
50503,train
50504,train
50505,train
50506,train
50507,train
50508,train
50509,valid
50510,valid
50511,train
50512,train
50513,valid
50514,train
50515,train
50516,train
50517,train
50518,train
50519,train
50520,train
50521,train
50522,valid
50523,valid
50524,train
50525,test
50526,train
50527,train
50528,train
50529,train
50530,train
50531,train
50532,train
50533,train
50534,train
50535,valid
50536,train
50537,valid
50538,train
50539,test
50540,train
50541,valid
50542,valid
50543,test
50544,train
50545,train
50546,train
50547,train
50548,train
50549,train
50550,valid
50551,train
50552,test
50553,test
50554,train
50555,train
50556,test
50557,train
50558,train
50559,train
50560,train
50561,train
50562,train
50563,test
50564,train
50565,train
50566,test
50567,train
50568,train
50569,train
50570,train
50571,train
50572,train
50573,valid
50574,valid
50575,train
50576,train
50577,train
50578,train
50579,train
50580,valid
50581,train
50582,train
50583,valid
50584,train
50585,train
50586,train
50587,train
50588,train
50589,train
50590,valid
50591,test
50592,train
50593,valid
50594,train
50595,train
50596,train
50597,test
50598,train
50599,test
50600,test
50601,test
50602,train
50603,valid
50604,train
50605,valid
50606,train
50607,valid
50608,train
50609,train
50610,train
50611,train
50612,valid
50613,test
50614,train
50615,train
50616,valid
50617,train
50618,train
50619,train
50620,test
50621,train
50622,test
50623,test
50624,train
50625,train
50626,train
50627,train
50628,test
50629,test
50630,test
50631,test
50632,train
50633,train
50634,train
50635,train
50636,valid
50637,train
50638,valid
50639,train
50640,valid
50641,train
50642,train
50643,train
50644,valid
50645,test
50646,test
50647,train
50648,train
50649,train
50650,valid
50651,test
50652,valid
50653,train
50654,train
50655,train
50656,train
50657,valid
50658,valid
50659,train
50660,train
50661,train
50662,train
50663,train
50664,test
50665,train
50666,train
50667,train
50668,train
50669,train
50670,test
50671,test
50672,train
50673,train
50674,valid
50675,train
50676,valid
50677,train
50678,train
50679,test
50680,train
50681,train
50682,train
50683,valid
50684,train
50685,test
50686,train
50687,train
50688,train
50689,test
50690,train
50691,valid
50692,train
50693,train
50694,train
50695,train
50696,train
50697,train
50698,test
50699,train
50700,test
50701,train
50702,train
50703,valid
50704,train
50705,train
50706,valid
50707,train
50708,train
50709,train
50710,train
50711,train
50712,valid
50713,train
50714,train
50715,train
50716,train
50717,test
50718,valid
50719,train
50720,valid
50721,valid
50722,train
50723,train
50724,train
50725,train
50726,train
50727,train
50728,train
50729,train
50730,train
50731,valid
50732,train
50733,train
50734,train
50735,test
50736,train
50737,train
50738,train
50739,test
50740,test
50741,train
50742,train
50743,valid
50744,train
50745,valid
50746,train
50747,test
50748,train
50749,train
50750,valid
50751,test
50752,train
50753,train
50754,train
50755,valid
50756,train
50757,valid
50758,train
50759,train
50760,train
50761,test
50762,valid
50763,train
50764,train
50765,train
50766,train
50767,train
50768,test
50769,test
50770,train
50771,test
50772,train
50773,train
50774,train
50775,valid
50776,train
50777,train
50778,valid
50779,train
50780,test
50781,valid
50782,valid
50783,train
50784,train
50785,train
50786,train
50787,valid
50788,train
50789,valid
50790,train
50791,train
50792,train
50793,test
50794,train
50795,train
50796,train
50797,train
50798,train
50799,train
50800,train
50801,train
50802,train
50803,train
50804,train
50805,train
50806,test
50807,train
50808,train
50809,train
50810,train
50811,train
50812,test
50813,train
50814,train
50815,train
50816,train
50817,valid
50818,train
50819,train
50820,train
50821,train
50822,train
50823,train
50824,train
50825,train
50826,train
50827,train
50828,valid
50829,train
50830,valid
50831,test
50832,train
50833,train
50834,valid
50835,valid
50836,train
50837,test
50838,test
50839,test
50840,train
50841,train
50842,train
50843,train
50844,train
50845,train
50846,train
50847,train
50848,train
50849,valid
50850,train
50851,train
50852,train
50853,train
50854,valid
50855,test
50856,test
50857,train
50858,valid
50859,train
50860,train
50861,train
50862,train
50863,train
50864,valid
50865,train
50866,train
50867,train
50868,train
50869,test
50870,train
50871,test
50872,train
50873,train
50874,test
50875,train
50876,train
50877,valid
50878,train
50879,train
50880,train
50881,valid
50882,test
50883,train
50884,train
50885,train
50886,train
50887,train
50888,train
50889,valid
50890,test
50891,train
50892,test
50893,train
50894,train
50895,train
50896,valid
50897,valid
50898,valid
50899,test
50900,test
50901,test
50902,test
50903,test
50904,test
50905,train
50906,train
50907,train
50908,valid
50909,train
50910,valid
50911,train
50912,train
50913,train
50914,train
50915,train
50916,train
50917,train
50918,train
50919,valid
50920,train
50921,train
50922,train
50923,train
50924,train
50925,train
50926,valid
50927,train
50928,train
50929,valid
50930,train
50931,valid
50932,train
50933,train
50934,train
50935,train
50936,train
50937,valid
50938,train
50939,test
50940,train
50941,train
50942,test
50943,train
50944,train
50945,test
50946,train
50947,train
50948,train
50949,train
50950,valid
50951,valid
50952,train
50953,train
50954,train
50955,train
50956,test
50957,train
50958,train
50959,train
50960,train
50961,valid
50962,test
50963,train
50964,train
50965,train
50966,valid
50967,test
50968,train
50969,train
50970,test
50971,train
50972,train
50973,train
50974,train
50975,train
50976,train
50977,train
50978,test
50979,valid
50980,train
50981,train
50982,train
50983,train
50984,test
50985,train
50986,train
50987,test
50988,test
50989,test
50990,train
50991,train
50992,train
50993,train
50994,test
50995,test
50996,train
50997,test
50998,test
50999,train
51000,train
51001,valid
51002,train
51003,test
51004,train
51005,train
51006,test
51007,train
51008,train
51009,train
51010,train
51011,test
51012,test
51013,train
51014,train
51015,train
51016,train
51017,valid
51018,test
51019,train
51020,valid
51021,train
51022,train
51023,train
51024,train
51025,test
51026,train
51027,train
51028,valid
51029,train
51030,train
51031,train
51032,train
51033,train
51034,train
51035,valid
51036,train
51037,train
51038,train
51039,valid
51040,train
51041,train
51042,test
51043,train
51044,valid
51045,valid
51046,valid
51047,test
51048,test
51049,test
51050,train
51051,train
51052,train
51053,valid
51054,train
51055,valid
51056,valid
51057,train
51058,valid
51059,train
51060,train
51061,train
51062,test
51063,train
51064,test
51065,train
51066,valid
51067,train
51068,train
51069,train
51070,train
51071,test
51072,train
51073,train
51074,train
51075,train
51076,train
51077,train
51078,test
51079,train
51080,train
51081,train
51082,train
51083,train
51084,train
51085,train
51086,train
51087,train
51088,train
51089,train
51090,train
51091,train
51092,train
51093,test
51094,train
51095,train
51096,train
51097,test
51098,test
51099,train
51100,train
51101,train
51102,train
51103,test
51104,valid
51105,train
51106,train
51107,train
51108,test
51109,train
51110,valid
51111,train
51112,test
51113,test
51114,train
51115,valid
51116,train
51117,test
51118,train
51119,train
51120,train
51121,train
51122,train
51123,test
51124,train
51125,train
51126,train
51127,test
51128,valid
51129,valid
51130,valid
51131,train
51132,train
51133,valid
51134,valid
51135,train
51136,train
51137,train
51138,test
51139,train
51140,train
51141,train
51142,valid
51143,train
51144,valid
51145,train
51146,valid
51147,train
51148,train
51149,test
51150,test
51151,train
51152,train
51153,train
51154,train
51155,train
51156,train
51157,test
51158,train
51159,train
51160,train
51161,train
51162,train
51163,train
51164,valid
51165,test
51166,train
51167,test
51168,train
51169,train
51170,train
51171,train
51172,train
51173,valid
51174,valid
51175,train
51176,train
51177,valid
51178,train
51179,train
51180,train
51181,valid
51182,train
51183,train
51184,train
51185,train
51186,train
51187,train
51188,test
51189,train
51190,test
51191,test
51192,valid
51193,train
51194,train
51195,train
51196,train
51197,train
51198,valid
51199,train
51200,train
51201,train
51202,train
51203,train
51204,train
51205,train
51206,train
51207,test
51208,train
51209,train
51210,train
51211,train
51212,train
51213,train
51214,train
51215,test
51216,train
51217,test
51218,train
51219,test
51220,test
51221,test
51222,valid
51223,train
51224,train
51225,train
51226,valid
51227,train
51228,train
51229,train
51230,train
51231,train
51232,train
51233,train
51234,train
51235,valid
51236,train
51237,test
51238,train
51239,train
51240,test
51241,train
51242,valid
51243,test
51244,valid
51245,train
51246,train
51247,train
51248,train
51249,valid
51250,train
51251,train
51252,train
51253,test
51254,test
51255,valid
51256,valid
51257,train
51258,train
51259,train
51260,train
51261,valid
51262,train
51263,train
51264,train
51265,train
51266,train
51267,train
51268,train
51269,train
51270,train
51271,train
51272,train
51273,train
51274,train
51275,train
51276,valid
51277,valid
51278,valid
51279,train
51280,train
51281,valid
51282,valid
51283,valid
51284,train
51285,train
51286,train
51287,train
51288,valid
51289,train
51290,train
51291,train
51292,test
51293,train
51294,train
51295,train
51296,train
51297,train
51298,train
51299,test
51300,train
51301,train
51302,train
51303,train
51304,train
51305,test
51306,train
51307,train
51308,train
51309,train
51310,test
51311,test
51312,valid
51313,train
51314,train
51315,train
51316,train
51317,train
51318,train
51319,train
51320,train
51321,train
51322,train
51323,train
51324,train
51325,train
51326,train
51327,train
51328,train
51329,train
51330,train
51331,test
51332,train
51333,train
51334,test
51335,test
51336,valid
51337,train
51338,test
51339,train
51340,test
51341,train
51342,train
51343,train
51344,train
51345,train
51346,train
51347,train
51348,test
51349,train
51350,valid
51351,train
51352,valid
51353,train
51354,train
51355,test
51356,train
51357,valid
51358,test
51359,train
51360,train
51361,train
51362,train
51363,train
51364,valid
51365,train
51366,valid
51367,test
51368,train
51369,train
51370,train
51371,valid
51372,train
51373,valid
51374,train
51375,train
51376,test
51377,train
51378,train
51379,valid
51380,valid
51381,train
51382,train
51383,train
51384,train
51385,train
51386,valid
51387,train
51388,train
51389,train
51390,train
51391,valid
51392,train
51393,valid
51394,train
51395,train
51396,test
51397,train
51398,train
51399,train
51400,valid
51401,train
51402,train
51403,valid
51404,valid
51405,test
51406,train
51407,train
51408,train
51409,train
51410,test
51411,test
51412,train
51413,train
51414,train
51415,train
51416,test
51417,train
51418,test
51419,train
51420,train
51421,train
51422,train
51423,train
51424,train
51425,valid
51426,train
51427,valid
51428,valid
51429,valid
51430,train
51431,test
51432,train
51433,valid
51434,train
51435,train
51436,train
51437,train
51438,train
51439,train
51440,train
51441,train
51442,train
51443,valid
51444,train
51445,train
51446,train
51447,valid
51448,train
51449,test
51450,test
51451,train
51452,train
51453,train
51454,valid
51455,train
51456,valid
51457,train
51458,valid
51459,train
51460,train
51461,train
51462,train
51463,train
51464,valid
51465,train
51466,train
51467,valid
51468,train
51469,train
51470,train
51471,train
51472,train
51473,train
51474,train
51475,train
51476,train
51477,train
51478,train
51479,train
51480,test
51481,train
51482,train
51483,train
51484,valid
51485,valid
51486,valid
51487,train
51488,train
51489,train
51490,train
51491,train
51492,test
51493,valid
51494,train
51495,train
51496,train
51497,train
51498,train
51499,train
51500,valid
51501,train
51502,train
51503,valid
51504,train
51505,test
51506,train
51507,train
51508,valid
51509,valid
51510,train
51511,train
51512,valid
51513,test
51514,train
51515,train
51516,test
51517,valid
51518,train
51519,valid
51520,train
51521,test
51522,valid
51523,train
51524,train
51525,test
51526,test
51527,train
51528,train
51529,train
51530,train
51531,test
51532,train
51533,train
51534,valid
51535,train
51536,valid
51537,train
51538,train
51539,train
51540,train
51541,train
51542,train
51543,train
51544,train
51545,test
51546,valid
51547,valid
51548,train
51549,train
51550,train
51551,test
51552,train
51553,train
51554,valid
51555,valid
51556,train
51557,train
51558,train
51559,train
51560,train
51561,train
51562,train
51563,train
51564,test
51565,train
51566,train
51567,train
51568,train
51569,valid
51570,test
51571,train
51572,train
51573,train
51574,train
51575,test
51576,test
51577,train
51578,train
51579,train
51580,train
51581,train
51582,valid
51583,train
51584,train
51585,train
51586,train
51587,test
51588,train
51589,train
51590,test
51591,train
51592,train
51593,train
51594,train
51595,train
51596,train
51597,train
51598,train
51599,test
51600,train
51601,test
51602,test
51603,train
51604,test
51605,test
51606,train
51607,train
51608,valid
51609,valid
51610,train
51611,train
51612,train
51613,train
51614,train
51615,test
51616,train
51617,train
51618,train
51619,train
51620,valid
51621,test
51622,valid
51623,test
51624,train
51625,train
51626,train
51627,test
51628,train
51629,valid
51630,train
51631,train
51632,train
51633,test
51634,train
51635,train
51636,train
51637,train
51638,train
51639,train
51640,train
51641,train
51642,train
51643,test
51644,test
51645,valid
51646,train
51647,valid
51648,train
51649,valid
51650,valid
51651,train
51652,train
51653,train
51654,train
51655,train
51656,train
51657,train
51658,train
51659,train
51660,train
51661,train
51662,train
51663,train
51664,train
51665,valid
51666,train
51667,train
51668,train
51669,train
51670,train
51671,train
51672,valid
51673,train
51674,test
51675,train
51676,valid
51677,train
51678,test
51679,train
51680,train
51681,train
51682,train
51683,test
51684,train
51685,valid
51686,train
51687,train
51688,train
51689,train
51690,train
51691,train
51692,train
51693,train
51694,train
51695,train
51696,valid
51697,train
51698,train
51699,train
51700,train
51701,valid
51702,test
51703,test
51704,train
51705,valid
51706,train
51707,test
51708,train
51709,train
51710,train
51711,train
51712,train
51713,train
51714,train
51715,test
51716,valid
51717,train
51718,train
51719,train
51720,train
51721,valid
51722,train
51723,train
51724,train
51725,test
51726,valid
51727,train
51728,train
51729,train
51730,valid
51731,train
51732,train
51733,train
51734,train
51735,train
51736,train
51737,valid
51738,train
51739,train
51740,train
51741,train
51742,train
51743,train
51744,train
51745,train
51746,train
51747,train
51748,train
51749,valid
51750,valid
51751,train
51752,train
51753,test
51754,valid
51755,valid
51756,train
51757,train
51758,train
51759,train
51760,train
51761,train
51762,train
51763,valid
51764,train
51765,train
51766,test
51767,train
51768,train
51769,train
51770,train
51771,train
51772,train
51773,train
51774,train
51775,train
51776,train
51777,train
51778,valid
51779,train
51780,valid
51781,train
51782,train
51783,train
51784,train
51785,valid
51786,train
51787,train
51788,train
51789,train
51790,train
51791,train
51792,train
51793,train
51794,train
51795,train
51796,train
51797,valid
51798,train
51799,train
51800,valid
51801,train
51802,train
51803,train
51804,train
51805,valid
51806,train
51807,valid
51808,valid
51809,train
51810,train
51811,valid
51812,train
51813,train
51814,train
51815,test
51816,test
51817,test
51818,train
51819,train
51820,train
51821,train
51822,train
51823,valid
51824,train
51825,valid
51826,valid
51827,train
51828,train
51829,valid
51830,train
51831,train
51832,train
51833,train
51834,train
51835,valid
51836,train
51837,train
51838,train
51839,train
51840,train
51841,train
51842,valid
51843,train
51844,train
51845,train
51846,test
51847,train
51848,train
51849,valid
51850,train
51851,test
51852,train
51853,valid
51854,valid
51855,valid
51856,train
51857,train
51858,train
51859,train
51860,valid
51861,valid
51862,valid
51863,test
51864,train
51865,train
51866,valid
51867,valid
51868,train
51869,train
51870,train
51871,test
51872,train
51873,train
51874,test
51875,train
51876,train
51877,train
51878,test
51879,train
51880,train
51881,train
51882,train
51883,test
51884,valid
51885,test
51886,train
51887,train
51888,valid
51889,test
51890,test
51891,train
51892,train
51893,train
51894,test
51895,train
51896,train
51897,train
51898,train
51899,test
51900,train
51901,train
51902,train
51903,valid
